Time,Aceh,Bali,Banten,Babel,Bengkulu,DIY,Jakarta,Jambi,Jabar,Jateng,Jatim,Kalbar,Kaltim,Kalteng,Kalsel,Kaltara,Kep Riau,NTB,Sumsel,Sumbar,Sulut,Sumut,Sultra,Sulsel,Sulteng,Lampung,Riau,Malut,Maluku,Papbar,Papua,Sulbar,NTT,Gorontalo
2020-09-18,3,5,1,1,0,0,22,0,2,8,26,0,7,2,2,0,4,2,4,2,0,10,0,1,0,1,3,0,0,1,5,0,0,2
2020-09-19,0,7,1,0,1,1,10,0,0,40,20,0,3,4,2,0,1,3,2,2,2,5,0,2,1,1,1,0,0,0,3,0,0,0
2020-09-20,4,10,5,0,0,4,14,0,6,9,23,0,1,1,3,0,1,0,1,3,1,5,1,8,0,1,4,0,0,0,0,0,0,0
2020-09-21,2,6,7,0,0,2,29,0,2,20,25,0,6,2,2,0,0,3,1,1,2,2,1,3,0,0,6,1,1,0,0,0,0,0
2020-09-22,6,7,16,0,0,0,30,0,11,42,25,0,5,0,0,0,0,2,1,2,1,1,2,1,1,1,0,1,1,0,2,0,0,2
2020-09-23,3,7,7,0,0,1,28,0,13,20,20,1,4,0,3,0,0,0,5,2,0,5,1,1,1,0,11,0,0,0,4,0,1,2
2020-09-24,0,5,1,0,0,3,20,0,12,25,27,0,5,0,2,0,0,3,1,2,1,3,1,3,1,0,9,0,0,0,2,2,0,0
2020-09-25,2,4,2,0,1,0,13,0,13,13,22,0,8,0,4,1,0,2,5,4,0,5,1,1,0,0,5,0,0,3,0,2,0,2
2020-09-26,3,2,0,0,2,0,12,1,18,14,18,0,2,0,2,0,0,0,1,1,1,2,0,4,0,0,6,0,1,0,0,0,0,0
2020-09-27,5,7,5,0,0,1,13,0,1,3,16,1,3,0,1,0,0,2,3,3,0,3,2,3,0,0,6,0,0,0,0,0,0,0
2020-09-28,12,9,2,0,0,0,9,0,3,8,20,0,2,1,4,0,0,1,2,2,0,3,3,0,0,0,4,0,0,2,0,0,0,0
2020-09-29,7,8,1,0,0,2,21,2,15,12,24,1,11,0,2,0,0,0,0,6,2,2,2,3,0,0,4,0,0,3,0,0,0,0
2020-09-30,2,4,1,0,0,0,13,0,15,5,30,0,19,2,2,0,0,1,6,11,1,4,0,4,0,3,8,0,0,1,6,0,0,1
2020-10-01,3,3,3,0,2,2,6,0,15,5,30,0,20,0,0,0,0,2,3,3,0,5,1,0,1,0,7,0,0,0,5,0,0,0
2020-10-02,5,6,3,1,1,4,3,3,15,17,18,0,10,0,4,0,0,2,3,5,1,2,0,0,1,3,6,0,0,0,3,0,0,0
2020-10-03,3,3,2,0,0,1,4,0,15,5,20,0,2,0,2,0,0,2,0,7,0,2,0,4,0,0,5,0,0,1,5,0,0,0
2020-10-04,6,4,5,1,0,1,13,0,15,3,20,0,3,1,1,1,0,1,2,1,0,4,1,3,0,0,6,0,0,0,4,0,0,0
2020-10-05,5,4,3,0,0,0,16,0,15,5,22,0,9,0,1,0,3,0,1,3,1,3,1,0,1,0,8,0,0,0,0,0,0,1
2020-10-06,4,6,4,0,0,0,31,0,16,8,23,0,3,3,3,0,0,0,5,3,0,2,0,0,1,0,6,0,0,0,3,0,0,0
2020-10-07,2,5,1,0,0,0,15,0,13,5,25,0,4,1,1,0,0,0,2,9,1,5,1,0,1,2,2,0,0,3,0,0,0,0
2020-10-08,0,7,5,0,0,1,17,0,3,10,24,0,11,1,5,0,1,0,3,4,0,7,0,2,1,0,3,0,0,0,1,0,1,1
2020-10-09,2,4,0,0,1,2,21,2,2,10,20,0,10,0,1,0,0,2,3,4,1,2,1,2,0,1,6,0,0,0,0,0,0,0
2020-10-10,2,3,3,0,0,0,16,0,1,17,10,0,6,2,1,0,0,1,1,5,0,1,0,2,0,2,10,0,1,1,3,0,0,0
2020-10-11,1,1,3,0,1,1,18,2,0,8,21,0,5,0,1,0,1,0,0,3,0,6,1,1,0,0,5,0,0,0,0,0,0,0
2020-10-12,1,3,2,0,0,1,25,0,9,7,22,0,2,0,1,0,0,0,4,0,1,5,0,2,3,0,2,0,0,1,0,0,0,0
2020-10-13,3,8,3,0,0,1,19,0,0,8,21,0,2,1,1,0,0,0,3,3,0,7,0,4,1,0,4,0,0,1,1,1,0,0
2020-10-14,3,7,8,0,0,2,17,0,13,10,17,0,5,2,3,0,6,2,6,1,1,5,1,2,0,5,12,0,0,0,1,0,0,0
2020-10-15,3,1,2,0,0,2,20,0,7,28,12,0,7,0,1,0,1,0,3,4,1,4,2,0,0,1,8,0,0,3,1,0,0,1
2020-10-16,6,1,1,0,1,0,24,0,0,9,19,0,3,1,2,0,0,0,0,3,2,3,2,0,0,0,2,0,0,0,0,0,0,0
2020-10-17,1,2,7,0,3,0,21,0,0,10,13,0,1,0,2,0,0,1,0,2,0,5,0,2,0,1,8,0,0,1,4,0,0,0
2020-10-18,7,3,5,1,1,1,17,0,0,3,15,1,2,0,2,1,1,0,4,2,1,2,2,1,1,2,4,0,0,1,0,0,0,0
2020-10-19,0,3,5,0,0,0,14,1,21,5,18,0,3,0,2,0,1,2,2,13,2,4,0,0,1,2,4,0,1,2,0,0,0,0
2020-10-20,2,2,3,0,1,0,22,2,20,20,20,0,0,0,2,0,0,2,2,3,2,4,0,0,1,1,3,0,0,2,2,0,0,1
2020-10-21,3,2,1,0,0,2,21,0,16,13,24,0,5,0,2,1,0,1,3,5,2,2,0,0,2,1,9,0,1,6,0,0,0,1
2020-10-22,2,2,4,0,1,0,16,0,23,10,13,0,8,0,3,0,0,1,1,3,2,3,2,0,0,2,6,0,0,0,0,0,0,0
2020-10-23,4,6,4,0,0,0,21,0,10,15,12,0,1,2,3,0,9,1,7,7,0,2,1,2,1,2,6,0,0,2,0,0,0,0
2020-10-24,6,10,2,0,1,0,20,0,19,20,16,0,2,1,3,0,7,1,1,0,1,0,1,0,2,3,9,0,1,2,0,0,0,0
2020-10-25,1,1,8,0,1,0,18,0,11,8,16,0,3,0,3,0,1,2,0,6,0,2,2,4,0,0,3,0,0,0,0,0,0,4
2020-10-26,5,2,3,0,0,0,13,0,15,16,20,2,2,3,3,0,2,0,2,3,0,7,0,0,0,3,4,0,0,2,5,0,0,0
2020-10-27,4,4,0,0,0,1,11,1,14,12,21,0,4,0,3,0,0,0,1,9,2,1,1,0,0,4,6,0,2,0,0,0,0,0
2020-10-28,6,2,1,0,0,1,16,1,6,10,20,4,1,0,2,0,1,0,0,4,2,2,0,2,1,2,6,1,0,2,5,2,0,0
2020-10-29,0,2,2,0,0,1,14,0,0,9,16,1,5,0,2,0,3,0,2,9,1,3,0,10,0,3,6,0,0,0,0,0,0,0
2020-10-30,3,3,2,0,0,1,14,0,4,14,18,3,1,0,1,0,1,1,0,5,0,1,1,1,0,1,6,0,0,0,0,0,0,0
2020-10-31,1,2,3,0,1,1,19,0,1,11,10,0,10,0,3,0,0,1,1,4,4,4,1,3,0,2,5,0,0,0,0,0,0,0
2020-11-01,0,2,2,0,0,0,19,0,2,11,8,1,5,0,2,0,0,0,10,5,0,2,0,0,0,2,2,0,0,1,0,0,0,0
2020-11-02,0,2,4,0,3,1,18,0,11,10,23,0,2,2,0,1,0,1,5,5,1,6,1,1,2,0,2,0,0,0,0,0,0,0
2020-11-03,2,1,2,0,2,1,10,1,5,23,19,1,4,1,1,1,2,0,6,4,1,4,0,0,2,3,2,0,0,0,0,1,2,1
2020-11-04,5,1,3,0,0,2,15,0,15,15,20,0,1,2,0,0,0,2,5,5,2,6,2,2,0,4,4,0,0,2,0,0,0,0
2020-11-05,2,3,0,0,0,2,15,0,9,15,15,0,1,1,1,0,1,1,3,4,0,4,0,0,1,2,2,0,0,1,4,0,2,0
2020-11-06,0,3,7,0,0,1,18,0,0,12,17,0,0,3,2,1,0,2,1,6,2,4,2,0,2,3,7,0,1,0,0,0,0,0
2020-11-07,3,0,2,0,2,2,11,0,0,28,14,0,4,1,2,0,7,0,2,8,2,2,0,0,0,1,5,0,1,0,0,1,0,0
2020-11-08,0,0,3,0,0,1,8,0,1,7,15,0,6,0,2,0,4,2,3,6,1,2,1,0,0,6,4,0,0,0,2,0,0,0
2020-11-09,0,1,6,0,0,2,12,0,2,10,14,0,3,1,1,0,2,0,3,2,1,2,0,1,1,6,2,0,1,2,0,0,0,0
2020-11-10,0,0,0,1,0,0,13,0,5,15,20,0,4,2,0,0,0,0,1,4,2,3,0,1,1,0,0,0,0,0,0,0,0,0
2020-11-11,0,2,0,0,1,1,12,1,5,15,18,0,2,0,2,0,0,0,5,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0
2020-11-12,0,1,0,2,2,2,10,2,21,12,19,0,4,1,1,1,6,0,4,2,0,2,0,0,0,0,3,0,0,0,1,1,0,0
2020-11-13,0,0,0,0,0,2,16,1,7,32,12,0,1,2,2,0,1,0,2,0,6,5,0,0,3,2,3,1,3,0,0,0,3,0
2020-11-14,0,0,0,0,1,1,12,2,2,40,25,0,9,1,1,0,0,0,4,0,3,1,2,2,1,0,1,0,0,0,1,0,0,2
2020-11-15,0,0,0,0,2,1,5,0,0,21,15,0,6,0,0,0,1,0,1,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0
2020-11-16,0,0,0,0,0,0,7,0,23,10,14,0,2,0,1,0,2,0,3,3,2,4,1,0,2,1,8,0,0,1,0,0,0,1
2020-11-17,1,0,0,0,1,1,4,2,23,41,5,0,0,1,2,0,4,0,2,5,0,1,0,1,1,0,2,0,0,0,0,0,0,0
2020-11-18,23,1,0,0,1,2,8,0,4,18,27,0,3,1,2,1,0,1,3,7,1,2,0,0,1,0,2,1,0,0,0,1,0,0
2020-11-19,0,0,0,1,2,0,14,1,9,8,16,0,6,5,2,0,0,0,5,2,3,2,0,2,2,5,2,2,4,4,0,0,0,0
2020-11-20,0,2,4,0,0,2,15,0,2,7,25,0,0,1,1,0,0,4,2,3,0,1,2,0,0,0,5,0,0,0,0,2,0,0
2020-11-21,0,0,3,0,0,2,15,1,0,15,16,0,6,1,1,1,0,0,1,9,0,3,1,5,4,0,5,0,3,3,0,1,0,0
2020-11-22,0,1,0,0,1,4,16,1,1,20,24,0,2,3,3,2,5,0,1,7,2,3,1,4,1,0,5,0,0,1,0,0,2,0
2020-11-23,0,3,2,1,4,4,17,0,2,10,35,0,9,3,2,1,2,1,2,1,1,1,1,2,3,7,2,1,0,1,0,0,0,0
2020-11-24,0,1,7,0,0,6,19,1,4,13,31,0,5,0,2,0,2,0,4,0,3,2,0,0,0,4,3,1,0,1,0,0,0,0
2020-11-25,5,3,2,0,1,3,17,0,6,9,34,0,2,0,2,0,0,2,0,8,0,3,1,2,4,4,5,0,0,0,0,0,1,0
2020-11-26,6,5,2,0,1,1,14,0,4,35,26,0,8,2,2,1,0,0,3,3,2,0,0,0,2,5,4,0,0,0,0,1,0,0
2020-11-27,1,3,4,0,1,3,15,1,5,51,39,0,6,4,1,1,0,1,3,3,0,4,5,1,2,7,8,0,0,0,0,0,0,0
2020-11-28,1,1,2,1,3,4,15,0,5,19,32,0,3,2,1,0,4,1,3,5,0,5,1,0,1,3,9,0,1,2,0,0,0,1
2020-11-29,4,1,5,0,0,1,19,0,6,73,29,0,1,2,2,0,0,1,1,1,3,3,3,1,1,3,6,0,0,2,0,0,0,1
2020-11-30,0,4,5,0,0,0,19,0,11,23,32,0,5,0,2,0,0,2,6,2,3,3,1,2,0,3,6,0,0,1,0,0,0,0
2020-12-01,6,3,5,1,1,1,23,0,13,7,31,0,1,4,3,0,1,1,6,9,0,2,0,3,0,7,2,0,0,1,3,0,2,0
2020-12-02,1,1,1,0,0,1,23,0,4,23,30,0,1,1,3,0,0,1,3,8,0,2,1,2,1,2,5,1,0,0,0,1,2,0
2020-12-03,0,5,5,1,2,1,26,2,21,16,25,0,3,2,3,0,1,1,5,9,2,4,2,1,4,7,4,1,0,0,1,0,2,0
2020-12-04,6,4,5,0,3,0,23,0,4,5,33,0,5,0,2,0,0,2,5,9,5,2,3,2,0,3,2,0,0,0,0,0,1,0
2020-12-05,5,1,3,2,2,2,23,0,4,10,24,1,0,4,0,0,0,0,4,8,1,1,0,2,0,6,4,0,0,0,0,2,1,0
2020-12-06,0,2,5,0,3,2,23,2,7,38,34,0,2,0,1,0,4,1,8,6,0,3,3,0,1,1,3,0,0,0,0,0,1,1
2020-12-07,0,2,4,1,1,1,24,0,9,8,34,1,7,5,1,0,5,2,3,2,2,3,0,4,0,1,5,0,0,1,0,0,1,0
2020-12-08,1,0,3,0,1,1,21,1,6,6,49,0,3,2,2,0,3,1,0,9,2,1,0,3,1,5,7,1,0,3,0,1,0,0
2020-12-09,0,5,4,1,1,1,18,0,16,37,38,0,6,4,3,5,0,1,2,3,2,1,0,0,1,3,6,0,7,1,0,0,2,3
2020-12-10,0,4,3,0,2,7,18,0,32,31,35,0,7,0,2,0,0,0,2,1,1,3,0,1,2,5,5,0,0,1,1,1,1,0
2020-12-11,7,4,2,0,1,3,18,3,21,18,51,0,4,5,2,0,1,0,3,5,5,2,0,9,3,4,3,0,0,0,0,0,1,0
2020-12-12,1,2,2,0,2,1,17,1,6,25,41,0,3,8,2,0,0,1,6,1,1,1,1,6,1,6,4,0,1,0,0,0,2,0
2020-12-13,0,2,1,1,2,2,16,1,5,48,47,0,4,4,1,8,3,2,3,1,3,0,0,4,0,4,3,0,0,0,0,0,1,0
2020-12-14,2,0,1,0,2,1,17,0,15,16,41,0,4,2,2,0,2,0,4,4,1,4,0,3,0,12,3,0,0,1,0,0,0,0
2020-12-15,2,5,3,1,0,3,22,0,8,23,49,1,3,4,2,2,0,1,3,4,1,1,3,1,2,4,3,0,1,3,0,0,0,0
2020-12-16,0,2,1,3,0,3,22,0,1,24,47,0,8,0,0,0,1,0,5,1,1,0,0,2,1,8,4,0,0,0,0,0,2,1
2020-12-17,0,2,2,0,2,2,20,0,11,30,39,0,5,3,2,0,0,1,1,1,1,1,1,4,2,3,5,0,0,0,4,0,0,0
2020-12-18,0,4,0,1,1,2,19,1,1,18,47,0,3,0,2,0,2,0,1,2,4,1,1,2,2,1,9,0,0,0,0,0,0,0
2020-12-19,0,1,6,1,2,3,20,0,1,24,48,0,6,2,2,0,0,1,3,5,2,2,1,4,0,5,4,2,0,0,0,0,0,0
2020-12-20,1,4,0,1,2,8,19,1,1,73,60,0,10,5,2,1,0,0,5,5,5,4,1,5,2,2,2,0,0,0,0,0,2,0
2020-12-21,0,1,7,0,1,7,15,0,4,84,44,0,5,3,3,1,0,2,2,5,5,2,0,7,1,0,4,0,0,0,0,0,2,0
2020-12-22,0,1,0,1,1,9,14,0,3,45,49,1,6,1,3,3,2,2,2,10,0,5,3,5,1,1,1,1,0,0,0,0,1,1
2020-12-23,2,2,6,0,2,0,15,2,2,31,50,0,5,2,2,1,0,1,3,5,2,4,3,1,1,1,3,0,0,1,0,1,1,2
2020-12-24,0,3,0,0,0,8,16,0,10,53,46,0,6,3,2,3,1,1,4,0,2,5,0,4,3,1,4,0,1,0,0,3,0,2
2020-12-25,0,5,5,2,2,12,21,0,0,91,78,0,10,2,2,3,0,1,6,1,1,1,1,2,1,4,7,0,0,0,0,0,0,0
2020-12-26,1,4,2,1,1,6,14,1,0,20,58,0,9,2,1,0,2,1,3,2,1,0,0,4,1,3,8,0,0,0,0,1,1,0
2020-12-27,0,3,0,1,1,3,22,0,43,80,48,0,3,4,0,6,1,4,4,4,3,2,0,3,1,4,2,0,0,0,0,1,0,0
2020-12-28,0,4,3,0,1,4,21,0,0,84,54,0,6,1,1,0,3,0,2,0,3,2,3,4,2,5,4,0,6,0,0,1,1,0
2020-12-29,0,2,5,1,1,10,18,2,2,91,64,1,4,2,2,4,3,0,1,7,4,1,11,3,0,4,3,2,2,0,0,1,0,0
2020-12-30,0,9,7,1,0,11,21,1,2,79,61,0,7,0,3,1,0,1,4,1,4,4,2,8,0,6,4,0,0,0,0,0,4,0
2020-12-31,0,4,0,1,0,0,21,0,11,61,65,0,5,1,1,1,0,2,1,2,1,0,2,1,0,5,3,0,0,0,1,0,2,3
2021-01-01,0,1,1,1,0,13,20,0,3,38,73,0,12,0,1,1,0,4,2,1,0,2,0,5,2,3,3,1,0,1,1,2,0,0
2021-01-02,0,5,6,0,0,2,26,1,1,86,59,0,4,1,1,0,1,2,2,1,12,2,2,2,1,0,6,0,2,1,0,0,0,0
2021-01-03,0,2,2,0,0,13,10,0,2,63,50,0,4,4,2,2,0,0,0,2,0,0,2,6,3,3,5,0,0,0,1,0,3,0
2021-01-04,0,7,5,3,1,2,21,1,2,38,56,0,6,1,2,1,0,2,0,4,0,1,1,2,3,7,2,1,4,0,1,2,1,0
2021-01-05,0,2,2,3,0,3,19,0,8,53,54,1,8,1,2,0,2,2,5,8,1,2,2,6,3,5,2,0,1,0,0,1,2,0
2021-01-06,0,7,0,3,2,4,16,0,11,48,54,0,5,0,0,2,0,1,3,2,0,3,2,4,0,17,1,0,0,0,0,1,1,0
2021-01-07,3,5,9,3,2,4,21,2,2,47,68,0,7,0,1,0,2,0,3,6,4,2,1,8,1,17,1,0,0,0,1,4,0,0
2021-01-08,0,4,1,0,3,7,24,1,4,57,73,0,8,2,2,0,0,0,0,4,4,4,1,7,1,15,5,1,0,1,2,1,0,1
2021-01-09,1,4,6,0,1,7,27,0,6,22,66,0,7,1,2,1,0,0,4,5,1,1,2,7,4,6,7,0,2,1,1,1,1,0
2021-01-10,1,3,5,4,1,9,31,3,8,17,61,0,4,4,0,2,1,0,1,3,2,1,0,7,0,3,3,0,1,0,1,2,3,1
2021-01-11,0,4,4,1,2,9,31,0,11,31,70,0,11,2,2,1,0,3,3,0,7,3,1,2,6,5,2,0,1,0,0,1,1,0
2021-01-12,5,6,2,0,4,3,34,0,15,99,65,0,8,1,1,2,2,2,1,8,2,1,1,2,9,13,2,2,0,1,0,4,7,0
2021-01-13,2,6,6,3,0,5,45,1,11,94,71,0,3,2,2,1,2,0,4,5,1,4,1,7,0,17,5,0,0,1,2,1,4,0
2021-01-14,2,2,5,2,0,8,43,0,11,88,69,0,14,1,2,0,1,0,2,3,3,2,2,7,4,13,1,0,0,0,1,3,6,0
2021-01-15,1,6,4,3,1,18,35,0,27,32,63,0,8,1,3,2,1,5,6,5,0,0,0,8,1,5,2,0,0,0,0,0,1,0
2021-01-16,1,3,4,1,1,12,32,2,42,68,54,0,8,3,2,2,0,0,5,5,3,1,3,12,0,8,5,0,0,0,0,0,6,0
2021-01-17,0,1,10,1,0,9,33,0,11,42,57,0,13,1,2,1,2,6,4,3,3,3,0,2,4,9,1,0,0,0,0,1,1,0
2021-01-18,3,4,0,2,1,6,36,0,28,83,78,0,8,2,2,1,2,1,6,0,0,4,0,5,3,7,6,0,1,1,1,0,3,1
2021-01-19,0,6,3,1,0,1,40,0,24,104,89,0,9,2,2,0,0,2,6,3,1,1,0,1,1,6,4,1,0,0,0,0,0,1
2021-01-20,1,6,0,3,1,13,33,0,13,70,78,0,11,3,2,1,1,0,3,6,2,2,0,4,2,2,5,0,1,0,0,1,3,0
2021-01-21,0,5,5,5,1,9,30,0,73,101,60,0,11,0,2,2,2,3,6,7,2,1,1,2,2,5,5,0,1,1,0,4,0,0
2021-01-22,0,8,10,1,1,5,41,1,8,28,71,0,9,4,3,3,2,1,5,3,11,4,1,4,8,4,1,2,0,0,0,1,10,0
2021-01-23,0,8,6,1,0,8,31,0,16,18,59,0,11,2,3,2,0,1,1,0,1,1,0,1,2,19,7,0,0,0,3,2,6,2
2021-01-24,0,3,1,2,0,9,39,0,8,3,56,0,7,2,3,2,0,0,0,0,2,2,2,6,2,14,5,2,0,0,0,0,1,0
2021-01-25,0,10,8,0,0,15,43,0,2,126,59,0,7,2,3,0,0,0,1,0,5,4,0,1,0,3,2,1,1,0,0,0,4,0
2021-01-26,0,9,2,1,1,6,46,0,13,112,74,0,9,0,2,2,1,0,5,0,8,2,0,9,3,9,9,0,1,0,0,2,8,2
2021-01-27,0,5,2,0,0,15,34,1,106,108,68,0,7,0,3,2,1,0,5,3,3,3,1,4,2,3,2,0,0,1,1,3,3,1
2021-01-28,0,8,3,0,0,9,40,0,200,81,57,0,6,0,2,4,2,4,3,2,28,3,1,5,3,3,1,0,0,0,2,3,5,1
2021-01-29,0,7,0,2,0,3,44,1,5,23,52,0,8,2,3,1,0,3,2,4,4,2,1,4,1,4,2,0,1,1,2,0,4,1
2021-01-30,0,5,0,1,0,7,30,0,27,18,63,1,11,0,2,5,0,1,2,1,3,2,0,5,6,7,2,0,0,0,1,3,7,0
2021-01-31,0,9,10,1,1,14,42,3,62,25,51,0,9,3,3,3,2,4,3,2,6,1,0,1,1,5,1,0,0,2,0,3,3,0
2021-02-01,0,6,11,1,0,7,45,0,5,80,59,0,14,2,3,1,3,1,1,2,2,2,1,4,10,10,3,1,0,0,0,2,1,2
2021-02-02,1,6,22,0,0,6,44,0,48,58,55,0,8,2,2,1,2,0,3,10,9,3,3,0,5,8,1,2,0,0,0,1,2,2
2021-02-03,0,6,0,1,0,4,44,2,10,7,58,0,13,1,3,5,0,4,3,3,2,5,0,5,2,7,1,1,1,0,0,0,1,0
2021-02-04,0,9,0,0,1,6,40,1,10,80,39,0,4,2,3,1,0,0,0,2,6,3,0,3,5,6,5,1,0,0,0,0,3,1
2021-02-05,0,8,2,1,0,2,45,0,28,13,52,0,11,3,3,1,0,2,3,1,2,4,0,3,1,11,3,1,0,0,0,0,1,0
2021-02-06,0,12,8,1,0,4,44,1,4,9,46,0,23,1,4,0,1,2,8,1,1,2,0,3,2,3,3,0,0,0,0,1,5,2
2021-02-07,0,9,1,1,0,3,44,0,2,15,38,1,11,1,3,2,0,0,2,1,8,0,0,10,1,2,3,0,1,0,0,2,2,0
2021-02-08,1,10,8,3,3,13,43,0,12,6,52,0,0,2,3,2,2,2,2,0,16,3,0,6,1,9,1,1,1,0,0,1,4,0
2021-02-09,0,7,2,1,0,4,50,0,17,48,43,1,9,0,3,5,2,2,1,0,2,2,4,1,0,4,3,1,0,0,0,0,1,0
2021-02-10,0,10,0,0,0,7,43,0,16,5,39,0,23,1,0,0,0,1,2,2,5,4,1,0,4,8,3,1,2,0,2,0,12,0
2021-02-11,0,12,0,3,0,3,51,0,18,13,61,0,9,2,3,3,0,0,2,5,2,2,1,1,6,6,3,1,0,1,0,1,5,0
2021-02-12,0,8,0,1,0,8,50,1,5,21,120,0,13,0,3,3,0,1,5,3,1,4,1,5,1,9,3,0,0,0,1,1,6,1
2021-02-13,2,14,0,1,0,7,53,0,2,109,45,0,10,2,3,1,0,0,1,0,1,0,0,11,5,5,2,0,2,0,0,1,3,0
2021-02-14,0,8,1,0,0,8,43,0,4,68,50,0,17,0,4,0,0,1,2,0,2,4,2,13,3,1,1,0,0,7,0,2,6,0
2021-02-15,0,9,0,0,0,5,55,0,5,26,51,0,7,3,4,3,0,0,1,4,0,5,0,0,2,1,2,0,0,0,0,0,0,1
2021-02-16,0,9,2,2,1,4,49,0,14,66,55,0,3,0,3,2,0,0,1,2,0,3,0,4,0,1,4,0,0,0,0,1,3,0
2021-02-17,0,12,0,2,0,10,47,1,3,43,34,0,9,0,4,0,1,0,4,1,0,5,0,6,3,0,3,0,0,0,0,1,3,0
2021-02-18,0,8,1,1,0,10,32,2,9,23,53,0,11,7,2,1,0,0,5,0,0,4,1,0,2,1,2,1,0,1,0,0,2,2
2021-02-19,0,13,0,1,0,5,6,0,25,31,43,0,15,0,1,2,2,0,2,2,0,5,0,4,5,9,3,0,1,0,0,2,6,0
2021-02-20,0,7,2,1,0,3,40,0,5,18,36,1,18,1,2,0,1,0,1,2,0,2,0,6,0,1,6,0,1,2,1,2,4,1
2021-02-21,0,8,2,1,1,8,55,1,4,12,34,0,12,0,4,0,4,0,7,0,0,3,0,0,3,5,1,0,0,0,3,1,3,1
2021-02-22,0,6,0,0,0,7,40,0,16,41,45,0,14,2,3,2,0,0,4,0,2,5,0,2,1,7,2,0,0,0,0,0,3,0
2021-02-23,0,10,1,1,0,10,45,0,23,142,45,0,7,2,4,4,0,1,5,1,0,6,1,0,2,2,3,1,0,2,0,0,3,2
2021-02-24,0,7,0,2,0,6,51,0,7,75,40,0,14,2,3,0,1,0,2,0,0,1,0,3,1,3,2,0,0,0,0,0,20,0
2021-02-25,1,7,0,1,0,3,40,1,73,64,34,0,9,1,3,3,0,1,1,1,1,4,1,3,1,2,2,0,0,1,0,2,2,2
2021-02-26,0,9,2,1,0,4,43,0,7,130,32,0,7,1,2,1,0,0,1,0,1,5,0,4,4,4,4,0,0,0,0,1,4,1
2021-02-27,1,6,1,1,0,9,44,0,5,66,24,0,7,2,4,0,0,0,1,0,0,3,0,3,3,1,4,1,0,0,0,0,7,2
2021-02-28,0,3,0,0,0,4,42,0,51,14,29,0,5,2,2,2,1,3,6,1,0,5,1,0,2,7,2,0,0,1,0,1,1,0
2021-03-01,0,8,1,1,0,4,45,1,4,14,30,0,10,4,4,0,1,1,4,3,3,1,0,3,0,6,2,0,0,0,2,1,5,1
2021-03-02,0,8,0,0,0,4,43,1,49,7,32,0,12,2,1,1,0,0,0,3,0,3,3,10,1,8,1,0,0,0,1,0,3,0
2021-03-03,3,8,0,0,0,7,41,0,49,22,33,0,7,1,3,1,0,0,3,1,0,4,0,7,1,6,3,0,0,0,0,1,2,0
2021-03-04,0,17,0,0,0,5,43,0,45,13,26,0,5,0,4,0,0,1,1,1,0,2,1,2,1,2,4,0,0,0,0,1,2,0
2021-03-05,0,6,0,0,0,0,45,1,7,11,19,0,7,1,4,2,0,1,1,1,1,4,2,7,1,4,1,0,0,0,0,0,3,0
2021-03-06,0,5,13,1,0,5,44,0,1,1,20,0,4,2,4,0,0,1,1,1,2,3,0,4,0,0,4,0,0,0,1,2,8,1
